route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
027-151,1403-Collier-Sunday-11,7552080-1403-Collier-Sunday-11,Outbound-FAIRYWOOD CRAFTON-INGRAM SHOPPING CENTER,0,1154032,0270023
027-151,1403-Collier-Sunday-11,7552081-1403-Collier-Sunday-11,Outbound-FAIRYWOOD CRAFTON-INGRAM SHOPPING CENTER,0,1154032,0270023
027-151,1403-Collier-Sunday-11,7552082-1403-Collier-Sunday-11,Outbound-FAIRYWOOD CRAFTON-INGRAM SHOPPING CENTER,0,1153961,0270023
027-151,1403-Collier-Sunday-11,7552083-1403-Collier-Sunday-11,Inbound-FAIRYWOOD TO DOWNTOWN,1,1154038,0270022
027-151,1403-Collier-Sunday-11,7552084-1403-Collier-Sunday-11,Inbound-FAIRYWOOD TO DOWNTOWN,1,1154036,0270022
027-151,1403-Collier-Sunday-11,7552085-1403-Collier-Sunday-11,Inbound-FAIRYWOOD TO DOWNTOWN,1,1154036,0270022
027-151,1403-Collier-Sunday-11,7552086-1403-Collier-Sunday-11,Inbound-FAIRYWOOD TO DOWNTOWN,1,1154036,0270022
027-151,1403-Collier-Sunday-11,7552087-1403-Collier-Sunday-11,Inbound-FAIRYWOOD TO DOWNTOWN,1,1154036,0270022
027-151,1403-Collier-Sunday-11,7552088-1403-Collier-Sunday-11,Inbound-FAIRYWOOD TO DOWNTOWN,1,1154058,0270022
027-151,1403-Collier-Sunday-11,7552089-1403-Collier-Sunday-11,Outbound-FAIRYWOOD CRAFTON-INGRAM SHOPPING CENTER,0,1154034,0270023
024-151,1403-Collier-Sunday-11,7552090-1403-Collier-Sunday-11,Outbound-WEST PARK TO KENNEDY CENTER,0,1154021,0240127
024-151,1403-Collier-Sunday-11,7552091-1403-Collier-Sunday-11,Outbound-WEST PARK TO KENNEDY CENTER,0,1154022,0240127
024-151,1403-Collier-Sunday-11,7552092-1403-Collier-Sunday-11,Outbound-WEST PARK TO KENNEDY CENTER,0,1154017,0240127
024-151,1403-Collier-Sunday-11,7552093-1403-Collier-Sunday-11,Outbound-WEST PARK TO KENNEDY CENTER,0,1154013,0240127
024-151,1403-Collier-Sunday-11,7552094-1403-Collier-Sunday-11,Outbound-WEST PARK TO KENNEDY CENTER,0,1154007,0240127
024-151,1403-Collier-Sunday-11,7552095-1403-Collier-Sunday-11,Outbound-WEST PARK TO KENNEDY CENTER,0,1154006,0240127
024-151,1403-Collier-Sunday-11,7552096-1403-Collier-Sunday-11,Outbound-WEST PARK TO KENNEDY CENTER,0,1154009,0240127
024-151,1403-Collier-Sunday-11,7552097-1403-Collier-Sunday-11,Outbound-WEST PARK TO KENNEDY CENTER,0,1153998,0240127
024-151,1403-Collier-Sunday-11,7552098-1403-Collier-Sunday-11,Outbound-WEST PARK TO KENNEDY CENTER,0,1153997,0240127
024-151,1403-Collier-Sunday-11,7552099-1403-Collier-Sunday-11,Outbound-WEST PARK TO KENNEDY CENTER,0,1153999,0240127
024-151,1403-Collier-Sunday-11,7552100-1403-Collier-Sunday-11,Outbound-WEST PARK TO KENNEDY CENTER,0,1154015,0240127
024-151,1403-Collier-Sunday-11,7552101-1403-Collier-Sunday-11,Outbound-WEST PARK TO KENNEDY CENTER,0,1154017,0240127
024-151,1403-Collier-Sunday-11,7552102-1403-Collier-Sunday-11,Outbound-WEST PARK TO KENNEDY CENTER,0,1154019,0240127
024-151,1403-Collier-Sunday-11,7552103-1403-Collier-Sunday-11,Outbound-WEST PARK TO KENNEDY CENTER,0,1154005,0240127
024-151,1403-Collier-Sunday-11,7552104-1403-Collier-Sunday-11,Outbound-WEST PARK TO KENNEDY CENTER,0,1153999,0240127
027-151,1403-Collier-Sunday-11,7552105-1403-Collier-Sunday-11,Inbound-FAIRYWOOD TO DOWNTOWN,1,1153961,0270022
027-151,1403-Collier-Sunday-11,7552106-1403-Collier-Sunday-11,Inbound-FAIRYWOOD TO DOWNTOWN,1,1154032,0270022
027-151,1403-Collier-Sunday-11,7552107-1403-Collier-Sunday-11,Inbound-FAIRYWOOD TO DOWNTOWN,1,1154032,0270022
027-151,1403-Collier-Sunday-11,7552108-1403-Collier-Sunday-11,Inbound-FAIRYWOOD TO DOWNTOWN,1,1154032,0270022
027-151,1403-Collier-Sunday-11,7552109-1403-Collier-Sunday-11,Inbound-FAIRYWOOD TO DOWNTOWN,1,1154032,0270022
027-151,1403-Collier-Sunday-11,7552110-1403-Collier-Sunday-11,Inbound-FAIRYWOOD TO DOWNTOWN,1,1154034,0270022
